Device Name(Line)Sort Descending,Description,Device Type,Device Protocol,Status,Last Registered,Last Active,Unified CM,IPv4 Address
SEPB4E9B0B1E4A3,SEPB4E9B0B1E4A3,Cisco 8945,SCCP,Registered,Now,"Apr 7, 2022 10:12:09 AM",cucmpub.hwle.com.au,10.80.20.75
SEPBC166577DE92,SEPBC166577DE92,Cisco 8945,SCCP,None,Never,,,None
SEPBC166577DF0A,SEPBC166577DF0A,Cisco 8945,SCCP,None,Never,,,None
SEPBC166577DF8C,SEPBC166577DF8C,Cisco 8945,SCCP,None,Never,,,None
SEPBC166577DF9F,SEPBC166577DF9F,Cisco 8945,SCCP,None,Never,,,None
SEPBC166577E0E1,SEPBC166577E0E1,Cisco 8945,SCCP,None,Never,,,None
SEPC4143CB02A73,SEP1CE6C79A3BCD,Cisco 8945,SCCP,Registered,Now,"Apr 7, 2022 7:43:01 AM",cucmsub1.hwle.com.au,10.23.20.56
SEPC4143CB04953,SEPC4143CB04953,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 7:14:16 AM",cucmsub1.hwle.com.au,10.90.20.143
SEPC4143CB06F7F,SEPC4143CB06F7F,Cisco 8945,SCCP,Registered,Now,"Mar 16, 2022 10:12:30 PM",cucmpub.hwle.com.au,10.36.20.164
SEPC4143CB12E67,SEPC4143CB12E67,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 5:08:27 AM",cucmpub.hwle.com.au,10.34.20.189
SEPC4143CB13D85,SEPC4143CB13D85,Cisco 8945,SCCP,Registered,Now,"Apr 11, 2022 1:51:07 AM",cucmsub1.hwle.com.au,10.46.20.196
SEPC4143CB13ED3,SEPC4143CB13ED3,Cisco 8945,SCCP,Registered,Now,"Mar 9, 2022 3:34:23 AM",cucmsub1.hwle.com.au,10.46.20.195
SEPC4143CB13F21,SEPC4143CB13F21,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 6:59:33 AM",cucmsub1.hwle.com.au,10.46.20.187
SEPC4143CB13F6D,SEPC4143CB13F6D,Cisco 8945,SCCP,Registered,Now,"Apr 6, 2022 11:47:35 PM",cucmpub.hwle.com.au,10.35.20.142
SEPC4143CB13F9D,SEPC4143CB13F9D,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 12:50:49 AM",cucmsub1.hwle.com.au,10.51.20.187
SEPC4143CB13FA5,SEPC4143CB13FA5,Cisco 8945,SCCP,Registered,Now,"Apr 6, 2022 5:51:16 AM",cucmsub1.hwle.com.au,10.45.20.209
SEPC4143CB13FA7,SEPC4143CB13FA7,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 4:00:58 AM",cucmsub1.hwle.com.au,10.44.20.188
SEPC4143CB1400D,SEPC4143CB1400D,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 6:52:45 AM",cucmsub1.hwle.com.au,10.46.20.189
SEPC4143CB1403D,SEPC4143CB1403D,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 7:30:19 AM",cucmsub1.hwle.com.au,10.45.20.161
SEPC4143CB1403F,Auto 13558,Cisco 8945,SCCP,Registered,Now,"Mar 7, 2022 2:07:17 AM",cucmsub1.hwle.com.au,10.35.20.146
SEPC4143CB1406F,SEPC4143CB1406F,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 8:40:59 AM",cucmsub1.hwle.com.au,10.46.20.191
SEPC4143CB14071,SEPC4143CB14071,Cisco 8945,SCCP,Registered,Now,"Apr 5, 2022 8:34:20 AM",cucmpub.hwle.com.au,10.80.20.194
SEPC4143CB140BD,Cisco 8945,Cisco 8945,SCCP,Registered,Now,"Apr 7, 2022 4:37:19 AM",cucmpub.hwle.com.au,10.36.20.215
SEPC4143CB146D9,SEPC4143CB146D9,Cisco 8945,SCCP,Registered,Now,,cucmpub.hwle.com.au,10.80.20.198
SEPC4143CB147AF,SEPC4143CB147AF,Cisco 8945,SCCP,Registered,Now,"Apr 6, 2022 1:30:56 AM",cucmpub.hwle.com.au,10.46.20.172
SEPC4143CB1492D,SEPC4143CB1492D,Cisco 8945,SCCP,Registered,Now,"Apr 3, 2022 11:45:55 PM",cucmpub.hwle.com.au,10.50.20.144
SEPC4143CB14A11,SEPC4143CB14A11,Cisco 8945,SCCP,Registered,Now,"Apr 6, 2022 7:14:34 AM",cucmsub1.hwle.com.au,10.45.20.153
SEPC4143CB14CA1,SEPC4143CB14CA1,Cisco 8945,SCCP,None,Never,,,None
SEPC4143CB14D1B,SEPC4143CB14D1B,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 7:37:06 AM",cucmsub1.hwle.com.au,10.46.20.186
SEPC4143CB14D57,SEPC4143CB14D57,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 7:14:04 AM",cucmpub.hwle.com.au,10.36.20.221
SEPC4143CB151AF,SEPC4143CB151AF,Cisco 8945,SCCP,Registered,Now,"Apr 7, 2022 5:49:13 AM",cucmpub.hwle.com.au,10.36.20.217
SEPC4143CB15443,SEPC4143CB15443,Cisco 8945,SCCP,Registered,Now,"Apr 4, 2022 8:02:11 AM",cucmpub.hwle.com.au,10.81.20.169
SEPC4143CB1547F,SEPC4143CB1547F,Cisco 8945,SCCP,None,Never,,,None
SEPC4143CB156D7,SEPC4143CB156D7,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 6:12:46 AM",cucmpub.hwle.com.au,10.80.20.150
SEPC4143CB156FB,SEPC4143CB156FB,Cisco 8945,SCCP,Registered,Now,"Apr 6, 2022 4:22:54 AM",cucmsub1.hwle.com.au,10.45.20.208
SEPC4143CB157ED,SEPC4143CB157ED,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 6:29:47 AM",cucmsub1.hwle.com.au,10.51.20.190
SEPC4143CB1587B,SEPC4143CB1587B,Cisco 8945,SCCP,Registered,Now,"Mar 24, 2022 6:18:37 AM",cucmsub1.hwle.com.au,10.46.20.182
SEPC4143CB15887,SEPC4143CB15887,Cisco 8945,SCCP,Registered,Now,,cucmsub1.hwle.com.au,10.45.20.210
SEPC4143CB15A79,SEPC4143CB15A79,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 6:03:22 AM",cucmpub.hwle.com.au,10.36.20.218
SEPC4143CB15B63,SEPC4143CB15B63,Cisco 8945,SCCP,Registered,Now,"Apr 7, 2022 3:50:10 AM",cucmpub.hwle.com.au,10.36.20.220
SEPC4143CB15B8D,SEPC4143CB15B8D,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 6:39:45 AM",cucmpub.hwle.com.au,10.34.20.204
SEPC4143CB15BB7,SEPC4143CB15BB7,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 7:50:56 AM",cucmpub.hwle.com.au,10.80.20.155
SEPC4143CB1C8C8,SEPC4143CB1C8C8,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 8:05:32 AM",cucmpub.hwle.com.au,10.80.20.199
SEPC4143CB1CB34,SEPC4143CB1CB34,Cisco 8945,SCCP,None,Never,,,None
SEPC80084EC821B,SEPC80084EC821B,Cisco 8945,SCCP,Registered,Now,"Apr 6, 2022 6:28:46 AM",cucmpub.hwle.com.au,10.36.20.102
SEPC80084EC8371,SEPC80084EC8371,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 7:51:53 AM",cucmpub.hwle.com.au,10.34.20.154
SEPC80084EC83A5,SEPC80084EC83A5,Cisco 8945,SCCP,Registered,Now,"Apr 7, 2022 10:42:23 AM",cucmpub.hwle.com.au,10.34.20.153
SEPC80084EC89ED,SEPC80084EC89ED,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 6:11:44 AM",cucmsub1.hwle.com.au,10.46.20.197
SEPCCD8C1FAA727,SEPCCD8C1FAA727,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 6:11:36 AM",cucmsub1.hwle.com.au,10.90.20.141
SEPD48CB5C97EB0,SEPD48CB5C97EB0,Cisco 8945,SCCP,None,Never,,,None
SEPD48CB5C98060,SEPD48CB5C98060,Cisco 8945,SCCP,None,Never,,,None
SEPDCA5F43E0C91,SEP1CE6C79B25B9,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 7:16:29 AM",cucmsub1.hwle.com.au,10.45.20.204
SEPDCA5F43E260A,SEPDCA5F43E260A,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 5:38:08 AM",cucmsub1.hwle.com.au,10.44.20.184
SEPDCA5F43E2634,SEPDCA5F43E2634,Cisco 8945,SCCP,Registered,Now,"Mar 22, 2022 3:59:12 AM",cucmsub1.hwle.com.au,10.51.20.183
SEPDCA5F43E3542,SEPDCA5F43E3542,Cisco 8945,SCCP,Registered,Now,"Mar 16, 2022 5:34:01 AM",cucmsub1.hwle.com.au,10.22.20.73
SEPDCA5F43E4020,SEPDCA5F43E4020,Cisco 8945,SCCP,Registered,Now,"Mar 21, 2022 9:39:10 PM",cucmsub1.hwle.com.au,10.22.20.53
SEPDCA5F43E4592,SEPDCA5F43E4592,Cisco 8945,SCCP,Registered,Now,"Apr 7, 2022 4:14:19 AM",cucmsub1.hwle.com.au,10.21.20.115
SEPDCA5F43E4C71,SEPDCA5F43E4C71,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 1:57:42 AM",cucmsub1.hwle.com.au,10.79.20.159
SEPDCA5F43E522B,SEPDCA5F43E522B,Cisco 8945,SCCP,Registered,Now,"Apr 6, 2022 6:20:55 AM",cucmsub1.hwle.com.au,10.22.20.54
SEPDCA5F43E526D,SEPDCA5F43E526D,Cisco 8945,SCCP,None,"Oct 31, 2021 5:16:09 PM",,cucmpub,None
SEPDCA5F43E556B,SEPDCA5F43E556B,Cisco 8945,SCCP,Registered,Now,"Apr 7, 2022 3:10:40 AM",cucmpub.hwle.com.au,10.80.20.43
SEPDCA5F43E690A,SEP8478ACEDF42D,Cisco 8945,SCCP,Registered,Now,"Apr 6, 2022 4:59:11 AM",cucmsub1.hwle.com.au,10.61.20.97
SEPDCA5F43E6A76,SEPCCEF488D8684,Cisco 8945,SCCP,Registered,Now,"Mar 30, 2022 5:42:36 AM",cucmsub1.hwle.com.au,10.21.20.68
SEPDCA5F43E6BDC,SEPDCA5F43E6BDC,Cisco 8945,SCCP,Registered,Now,"Apr 7, 2022 7:57:40 AM",cucmsub1.hwle.com.au,10.46.20.143
SEPDCA5F43E6BE2,SEPCCEF488D8684,Cisco 8945,SCCP,Registered,Now,"Apr 7, 2022 6:28:18 AM",cucmsub1.hwle.com.au,10.24.20.200
SEPDCA5F43E6C12,SEPCCEF488D8684,Cisco 8945,SCCP,Registered,Now,"Apr 6, 2022 1:06:14 AM",cucmsub1.hwle.com.au,10.20.20.194
SEPDCA5F43E6C94,Maria Trimboli - 2543,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 6:43:23 AM",cucmsub1.hwle.com.au,10.24.20.171
SEPDCA5F43E6D1A,SEPDCA5F43E6D1A,Cisco 8945,SCCP,Registered,Now,"Apr 4, 2022 5:29:53 AM",cucmpub.hwle.com.au,10.35.20.38
SEPDCA5F43E8397,SEPDCA5F43E8397,Cisco 8945,SCCP,Registered,Now,"Apr 7, 2022 1:32:25 AM",cucmsub1.hwle.com.au,10.23.20.185
SEPDCA5F43E87C3,SEPDCA5F43E87C3,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 7:12:35 AM",cucmsub1.hwle.com.au,10.90.20.34
SEPDCA5F43E87F9,SEPDCA5F43E87F9,Cisco 8945,SCCP,Registered,Now,"Apr 7, 2022 3:23:53 AM",cucmsub1.hwle.com.au,10.21.20.195
SEPDCA5F43E87FF,SEPC4143CB04953,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 7:07:21 AM",cucmsub1.hwle.com.au,10.90.20.48
SEPDCA5F43E8F30,SEPDCA5F43E8F30,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 6:41:08 AM",cucmsub1.hwle.com.au,10.90.20.145
SEPDCA5F43E8FBE,SEPDCA5F43E8FBE,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 7:23:33 AM",cucmpub.hwle.com.au,10.81.20.183
SEPDCA5F43E8FD8,SEPDCA5F43E8FD8,Cisco 8945,SCCP,Registered,Now,"Mar 3, 2022 3:16:57 AM",cucmpub.hwle.com.au,10.35.20.87
SEPDCA5F43E8FE8,SEPDCA5F43E8FE8,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 3:42:07 AM",cucmsub1.hwle.com.au,10.21.20.67
SEPDCA5F43E8FEA,SEPDCA5F43E8FEA,Cisco 8945,SCCP,Registered,Now,"Apr 6, 2022 5:40:53 AM",cucmpub.hwle.com.au,10.35.20.120
SEPDCA5F43E900C,SEPDCA5F43E900C,Cisco 8945,SCCP,Registered,Now,"Apr 4, 2022 1:55:52 AM",cucmsub1.hwle.com.au,10.20.20.145
SEPDCA5F43E9078,SEPCCEF488D8684,Cisco 8945,SCCP,Registered,Now,"Mar 15, 2022 5:54:16 AM",cucmsub1.hwle.com.au,10.22.20.46
SEPDCA5F43E9176,SEPCCEF488D8684,Cisco 8945,SCCP,Registered,Now,"Apr 5, 2022 4:57:43 AM",cucmsub1.hwle.com.au,10.21.20.145
SEPDCA5F43E91A0,SEPDCA5F43E91A0,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 11:08:09 AM",cucmpub.hwle.com.au,10.34.20.246
SEPDCA5F43E91D0,SEPDCA5F43E91D0,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 7:48:24 AM",cucmpub.hwle.com.au,10.80.20.103
SEPDCA5F43E91F4,SEPDCA5F43E91F4,Cisco 8945,SCCP,None,Never,,,None
SEPDCA5F43E956E,SEPDCA5F43E956E,Cisco 8945,SCCP,Registered,Now,"Apr 5, 2022 1:35:54 AM",cucmsub1.hwle.com.au,10.23.20.31
SEPDCA5F43E9582,SEPDCA5F43E9582,Cisco 8945,SCCP,Registered,Now,"Apr 4, 2022 2:01:59 AM",cucmpub.hwle.com.au,10.34.20.242
SEPDCA5F43E95A4,SEP203A07834713,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 6:41:03 AM",cucmsub1.hwle.com.au,10.90.20.46
SEPDCA5F43E95CE,SEPDCA5F43E95CE,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 5:36:26 AM",cucmsub1.hwle.com.au,10.21.20.173
SEPDCA5F43E95D8,SEPDCA5F43E95D8,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 8:01:03 AM",cucmsub1.hwle.com.au,10.21.20.40
SEPDCA5F43E95E8,SEPDCA5F43E95E8,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 8:17:14 AM",cucmsub1.hwle.com.au,10.90.20.36
SEPDCA5F43E9E42,SEPDCA5F43E9E42,Cisco 8945,SCCP,Registered,Now,"Apr 4, 2022 5:45:42 AM",cucmsub1.hwle.com.au,10.23.20.36
SEPDCA5F43E9E54,SEPC4143CB04953,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 7:09:57 AM",cucmsub1.hwle.com.au,10.90.20.146
SEPDCA5F43E9E86,SEPDCA5F43E9E86,Cisco 8945,SCCP,Registered,Now,"Oct 25, 2021 3:20:31 AM",cucmsub1.hwle.com.au,10.24.20.157
SEPDCA5F43EF467,SEPDCA5F43EF467,Cisco 8945,SCCP,Registered,Now,"Apr 4, 2022 7:58:32 AM",cucmsub1.hwle.com.au,10.80.20.62
SEPDCA5F43EFB9D,SEPDCA5F43EFB9D,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 6:08:19 AM",cucmsub1.hwle.com.au,10.61.20.57
SEPDCA5F43F29ED,SEPDCA5F43F29ED,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 8:47:17 AM",cucmpub.hwle.com.au,10.81.20.172
SEPDCA5F43F2A4F,SEPDCA5F43F2A4F,Cisco 8945,SCCP,Registered,Now,"Mar 31, 2022 6:05:16 AM",cucmsub1.hwle.com.au,10.22.20.79
SEPDCA5F43F2AC1,SEPDCA5F43F2AC1,Cisco 8945,SCCP,Registered,Now,"Apr 6, 2022 3:37:11 AM",cucmpub.hwle.com.au,10.36.20.87
SEPDCA5F43F2ACD,SEPCCEF488D8684,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 6:55:48 AM",cucmsub1.hwle.com.au,10.29.20.73
SEPDCA5F43F2ADD,SEPDCA5F43F2ADD,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 6:13:06 AM",cucmsub1.hwle.com.au,10.51.20.66
SEPDCA5F43F2ADF,SEPCCEF488D8684,Cisco 8945,SCCP,None,Never,,,None
SEPDCA5F43F2BDD,SEPDCA5F43F2BDD,Cisco 8945,SCCP,Registered,Now,"Apr 10, 2022 11:06:38 PM",cucmpub.hwle.com.au,10.36.20.197
SEPDCA5F43F301D,Sydney Meeting Room 2 - 2201,Cisco 8945,SCCP,Registered,Now,"Apr 6, 2022 5:33:43 AM",cucmsub1.hwle.com.au,10.24.20.36
SEPDCA5F43F3027,Sydney Level 12 Meeting Room,Cisco 8945,SCCP,Registered,Now,,cucmsub1.hwle.com.au,10.22.20.181
SEPDCA5F43F304D,SEPDCA5F43F304D,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 2:39:43 AM",cucmsub1.hwle.com.au,10.90.20.39
SEPDCA5F43F305F,SEPDCA5F43F305F,Cisco 8945,SCCP,Registered,Now,"Apr 6, 2022 4:15:34 AM",cucmsub1.hwle.com.au,10.29.20.72
SEPDCA5F43F30E1,SEPDCA5F43F30E1,Cisco 8945,SCCP,Registered,Now,"Mar 8, 2022 5:12:27 AM",cucmpub.hwle.com.au,10.33.20.32
SEPDCA5F43F332F,SEPDCA5F43F332F,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 6:31:19 AM",cucmsub1.hwle.com.au,10.44.20.158
SEPDCA5F43F33BB,SEPCCEF488D8684,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 4:18:10 AM",cucmsub1.hwle.com.au,10.24.20.30
SEPDCA5F43F33C9,SEPDCA5F43F33C9,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 6:14:50 AM",cucmpub.hwle.com.au,10.35.20.187
SEPDCA5F43F33ED,SEPDCA5F43F33ED,Cisco 8945,SCCP,None,Never,,,None
SEPDCA5F43F340F,SEPDCA5F43F340F,Cisco 8945,SCCP,Registered,Now,"Mar 28, 2022 5:10:47 AM",cucmsub1.hwle.com.au,10.26.20.166
SEPDCA5F43F3693,SEP20BBC020B619,Cisco 8945,SCCP,Registered,Now,"Apr 5, 2022 4:28:47 AM",cucmsub1.hwle.com.au,10.22.20.93
SEPDCA5F43F372F,SEPDCA5F43F372F,Cisco 8945,SCCP,Registered,Now,"Apr 10, 2022 9:51:50 PM",cucmsub1.hwle.com.au,10.24.20.199
SEPDCA5F43F3789,SEPCCEF488D8684,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 12:00:58 AM",cucmsub1.hwle.com.au,10.24.20.140
SEPDCA5F43F3F6F,SEPDCA5F43F3F6F,Cisco 8945,SCCP,Registered,Now,"Apr 7, 2022 8:08:39 AM",cucmpub.hwle.com.au,10.34.20.193
SEPDCA5F43F63E9,SEPDCA5F43F63E9,Cisco 8945,SCCP,Registered,Now,"Apr 7, 2022 1:29:47 AM",cucmsub1.hwle.com.au,10.26.20.150
SEPDCA5F43F7551,SEPDCA5F43F7551,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 5:09:59 AM",cucmsub1.hwle.com.au,10.24.20.176
SEPDCA5F43F7E19,SEPDCA5F43F7E19,Cisco 8945,SCCP,Registered,Now,"Apr 6, 2022 2:09:56 AM",cucmsub1.hwle.com.au,10.24.20.143
SEPDCA5F43F90C7,SEPDCA5F43F90C7,Cisco 8945,SCCP,Registered,Now,"Apr 6, 2022 12:49:58 AM",cucmsub1.hwle.com.au,10.21.20.176
SEPDCA5F43F95C9,SEPDCA5F43F95C9,Cisco 8945,SCCP,Registered,Now,"Apr 5, 2022 7:10:31 AM",cucmsub1.hwle.com.au,10.21.20.110
SEPDCA5F43F98D8,SEPDCA5F43F98D8,Cisco 8945,SCCP,Registered,Now,"Apr 11, 2022 12:29:39 AM",cucmsub1.hwle.com.au,10.90.20.41
SEPDCA5F43F9D00,SEPDCA5F43F9D00,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 7:29:11 AM",cucmsub1.hwle.com.au,10.21.20.99
SEPDCA5F43FBFB0,SEPDCA5F43FBFB0,Cisco 8945,SCCP,None,Never,,,None
SEPDCA5F43FCD56,SEPDCA5F43FCD56,Cisco 8945,SCCP,Registered,Now,"Mar 2, 2022 10:26:41 PM",cucmsub1.hwle.com.au,10.22.20.51
SEPDCA5F43FCD90,SEPDCA5F43FCD90,Cisco 8945,SCCP,Registered,Now,"Apr 7, 2022 4:10:50 AM",cucmsub1.hwle.com.au,10.22.20.48
SEPE0D173E0D7A5,SEPE0D173E0D7A5,Cisco 8945,SCCP,Registered,Now,"Apr 6, 2022 11:48:23 PM",cucmpub.hwle.com.au,10.35.20.197
SEPE0D173E0ED1D,SEPE0D173E0ED1D,Cisco 8945,SCCP,Registered,Now,"Dec 2, 2021 5:49:25 AM",cucmpub.hwle.com.au,10.36.20.69
SEPE0D173E1C103,SEPE0D173E1C103,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 8:30:37 AM",cucmpub.hwle.com.au,10.81.20.51
SEPE0D173E1C691,SEPE0D173E1C691,Cisco 8945,SCCP,Registered,Now,"Apr 7, 2022 2:18:01 AM",cucmsub1.hwle.com.au,10.61.20.64
SEPE0D173E1C6A9,SEPE0D173E1C6A9,Cisco 8945,SCCP,Registered,Now,"Apr 7, 2022 10:20:47 PM",cucmsub1.hwle.com.au,10.51.20.56
SEPE8B748EE3E3B,SEPE8B748EE3E3B,Cisco 8945,SCCP,Registered,Now,"Apr 6, 2022 11:54:00 PM",cucmsub1.hwle.com.au,10.44.20.156
SEPE8B748EE3FDD,SEPE8B748EE3FDD,Cisco 8945,SCCP,None,Never,,,None
SEPE8EDF3A870AE,SEPE8EDF3A870AE,Cisco 8945,SCCP,None,Never,,,None
SEPE8EDF3A8856D,SEPE8EDF3A8856D,Cisco 8945,SCCP,Registered,Now,"Mar 18, 2022 4:00:19 AM",cucmpub.hwle.com.au,10.89.20.102
SEPE8EDF3A88587,SEPE8EDF3A88587,Cisco 8945,SCCP,Registered,Now,"Feb 14, 2022 11:55:17 PM",cucmsub1.hwle.com.au,10.61.20.167
SEPE8EDF3A885B3,SEPE8EDF3A885B3,Cisco 8945,SCCP,Registered,Now,"Apr 6, 2022 6:40:55 AM",cucmsub1.hwle.com.au,10.61.20.166
SEPE8EDF3A885CB,SEPE8EDF3A885CB,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 2:38:00 AM",cucmsub1.hwle.com.au,10.23.20.73
SEPE8EDF3A885CD,SEP64E950CA1704,Cisco 8945,SCCP,Registered,Now,"Apr 7, 2022 8:08:34 AM",cucmsub1.hwle.com.au,10.26.20.191
SEPE8EDF3A885CF,SEPE8EDF3A885CF,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 1:31:12 AM",cucmsub1.hwle.com.au,10.79.20.43
SEPE8EDF3A885D7,SEPE8EDF3A885D7,Cisco 8945,SCCP,Registered,Now,"Mar 23, 2022 10:04:55 PM",cucmpub.hwle.com.au,10.36.20.206
SEPE8EDF3A88C6D,SEPDCA5F43E8397,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 12:19:29 AM",cucmsub1.hwle.com.au,10.20.20.154
SEPE8EDF3A88CFB,SEPE8EDF3A88CFB,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 2:23:15 AM",cucmpub.hwle.com.au,10.36.20.175
SEPE8EDF3A8947B,Sydney Meeting Room 6 - 2205,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 2:02:34 AM",cucmsub1.hwle.com.au,10.24.20.166
SEPE8EDF3A89555,SEPE8EDF3A89555,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 2:05:10 AM",cucmpub.hwle.com.au,10.89.20.104
SEPE8EDF3A89AC1,Sydney Meeting Room 3 - 2202,Cisco 8945,SCCP,Registered,Now,"Mar 31, 2022 3:43:45 AM",cucmsub1.hwle.com.au,10.24.20.142
SEPE8EDF3A89B49,SEPE8EDF3A89B49,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 12:39:52 AM",cucmsub1.hwle.com.au,10.44.20.171
SEPE8EDF3A89B75,SEPE8EDF3A89B75,Cisco 8945,SCCP,Registered,Now,"Feb 22, 2022 3:39:35 AM",cucmsub1.hwle.com.au,10.46.20.203
SEPE8EDF3A89BBF,Sydney Meeting Room 5 - 2204,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 2:44:28 AM",cucmsub1.hwle.com.au,10.24.20.152
SEPE8EDF3A8A231,SEPE8EDF3A8A231,Cisco 8945,SCCP,Registered,Now,"Apr 7, 2022 3:21:17 AM",cucmpub.hwle.com.au,10.80.20.174
SEPE8EDF3A8CF5B,Dat SIP 8945,Cisco 8945,SIP,Registered,Now,"Apr 7, 2022 8:09:43 AM",cucmpub.hwle.com.au,10.35.20.151
SEPE8EDF3A8CF5C,Dat Cisco 8945,Cisco 8945,SCCP,None,"Apr 3, 2022 2:01:03 PM","Apr 1, 2022 7:21:59 AM",cucmpub,None
SEPE8EDF3A8FF57,SEPE8EDF3A8FF57,Cisco 8945,SCCP,Registered,Now,"Apr 1, 2022 4:34:21 AM",cucmsub1.hwle.com.au,10.20.20.43
SEPE8EDF3A90266,SEPE8EDF3A90266,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 6:09:25 AM",cucmsub1.hwle.com.au,10.51.20.178
SEPE8EDF3A90540,SEPE8EDF3A90540,Cisco 8945,SCCP,Registered,Now,"Apr 4, 2022 11:36:24 PM",cucmsub1.hwle.com.au,10.27.20.34
SEPE8EDF3A90684,SEPE8EDF3A90684,Cisco 8945,SCCP,Registered,Now,"Dec 13, 2021 4:25:28 AM",cucmpub.hwle.com.au,10.36.20.154
SEPE8EDF3A90734,SEPE8EDF3A90734,Cisco 8945,SCCP,Registered,Now,"Apr 4, 2022 5:53:26 AM",cucmsub1.hwle.com.au,10.21.20.34
SEPE8EDF3A908CC,SEPCCEF488D8684,Cisco 8945,SCCP,Registered,Now,"Apr 6, 2022 5:26:55 AM",cucmsub1.hwle.com.au,10.20.20.182
SEPE8EDF3A90B58,SEPE8EDF3A90B58,Cisco 8945,SCCP,Registered,Now,"Apr 7, 2022 5:25:13 AM",cucmpub.hwle.com.au,10.36.20.54
SEPE8EDF3A90BE8,SEPE8EDF3A90BE8,Cisco 8945,SCCP,None,Never,,,None
SEPE8EDF3A98C77,SEPE8EDF3A98C77,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 1:19:52 AM",cucmsub1.hwle.com.au,10.44.20.165
SEPE8EDF3A9EDAD,SEPE8EDF3A9EDAD,Cisco 8945,SCCP,Registered,Now,"Apr 8, 2022 4:02:54 AM",cucmsub1.hwle.com.au,10.46.20.192
SEPF0F75584686C,SEP1CE6C79A3A01,Cisco 8945,SCCP,None,Never,,,None
SEPF0F755846B6C,SEPF0F755846B6C,Cisco 8945,SCCP,Registered,Now,"Mar 29, 2022 12:14:35 AM",cucmsub1.hwle.com.au,10.90.20.31
